run_id,timestamp,CPU Model,CPU Cores,CPU Frequency,Total RAM,GPU Model,Operating System,DRL Algorithm Used,batch_size,buffer_size,learning_rate,beta,epsilon,lambda,num_epoch,normalize,hidden_units,num_layers,gamma,max_steps,time_horizon,3DBall.Environment.CumulativeReward.mean,Time Elapsed/s
rasto-1,2025-11-18T17:57:49Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,1083.000
rasto-1,2025-11-18T18:29:26Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,,10.000
2,2025-11-18T18:30:00Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,1358.000
3,2025-11-18T18:54:58Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,,67.000
4,2025-11-18T18:59:18Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,1272.000
5,2025-11-18T19:27:17Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,98.483349,1057.000
6,2025-11-18T20:02:45Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,1166.000
7,2025-11-18T20:56:24Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,95.169245,969.000
8,2025-11-18T22:08:59Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,98.858348,806.000
9,2025-11-18T22:22:40Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,1068.000
10,2025-11-18T22:41:03Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,1046.000
11,2025-11-18T23:09:51Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,94.323091,814.000
12,2025-11-19T00:13:18Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,,67.000
13,2025-11-19T00:16:06Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,942.000
14,2025-11-19T00:44:05Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,829.000
15,2025-11-19T00:58:29Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,870.000
16,2025-11-19T01:13:23Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,,65.000
17,2025-11-19T01:15:35Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,1008.000
18,2025-11-19T12:56:16Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,,73.000
18,2025-11-19T12:58:23Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,12000,0.0003,0.001,0.2,0.99,3,True,128,2,0.99,500000,1000,100.000015,7741.000
batch_size_16_run,2025-11-30T19:35:27Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.671391,218.000
batch_size_16_run,2025-11-30T19:46:06Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.737316,128.000
batch_size_32_run,2025-11-30T19:48:25Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.415997,115.000
batch_size_48_run,2025-11-30T19:50:27Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,48,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.839535,86.000
batch_size_64_run,2025-11-30T19:52:00Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,64,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.683422,87.000
batch_size_80_run,2025-11-30T19:53:34Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,80,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.792061,71.000
batch_size_96_run,2025-11-30T19:54:54Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,96,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.745572,79.000
batch_size_112_run,2025-11-30T19:56:19Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,112,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.736180,63.000
batch_size_128_run,2025-11-30T19:57:28Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,128,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.576111,62.000
batch_size_144_run,2025-11-30T19:58:37Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,144,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.681300,169.000
batch_size_160_run,2025-11-30T20:01:34Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,160,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.760967,77.000
buffer_size_2000_run,2025-11-30T20:02:59Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,2000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,100.000011,110.000
buffer_size_4000_run,2025-11-30T20:04:56Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,4000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,2.550128,110.000
buffer_size_6000_run,2025-11-30T20:06:54Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,6000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,1.213426,191.000
buffer_size_8000_run,2025-11-30T20:10:28Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,8000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,1.427560,280.000
buffer_size_10000_run,2025-11-30T20:15:24Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,10000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.608889,277.000
buffer_size_12000_run,2025-11-30T20:20:15Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,12000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.532327,467.000
buffer_size_14000_run,2025-11-30T20:28:19Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,14000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.419377,354.000
buffer_size_16000_run,2025-11-30T20:34:34Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,16000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.671568,320.000
buffer_size_18000_run,2025-11-30T20:40:11Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,18000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.778028,298.000
buffer_size_20000_run,2025-11-30T20:45:17Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.680944,201.000
num_epoch_1_run,2025-11-30T20:48:54Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,1,True,128,1,0.95,550000,640,0.731199,108.000
num_epoch_2_run,2025-11-30T20:50:50Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,2,True,128,1,0.95,550000,640,0.831981,88.000
num_epoch_3_run,2025-11-30T20:52:28Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,3,True,128,1,0.95,550000,640,0.691137,97.000
num_epoch_4_run,2025-11-30T20:54:14Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,4,True,128,1,0.95,550000,640,0.378640,114.000
num_epoch_5_run,2025-11-30T20:56:15Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,5,True,128,1,0.95,550000,640,0.639217,125.000
num_epoch_6_run,2025-11-30T20:58:28Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,6,True,128,1,0.95,550000,640,0.891633,177.000
num_epoch_7_run,2025-11-30T21:01:41Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,7,True,128,1,0.95,550000,640,0.789603,194.000
num_epoch_8_run,2025-11-30T21:05:11Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,8,True,128,1,0.95,550000,640,0.726210,210.000
num_epoch_9_run,2025-11-30T21:08:56Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,9,True,128,1,0.95,550000,640,0.957143,238.000
num_epoch_10_run,2025-11-30T21:13:09Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.656014,244.000
max_steps_100000_run,2025-11-30T21:17:30Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,100000,640,1.230070,237.000
max_steps_150000_run,2025-11-30T21:21:43Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,150000,640,0.759015,246.000
max_steps_200000_run,2025-11-30T21:26:04Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,200000,640,0.683155,131.000
max_steps_250000_run,2025-11-30T21:28:28Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,250000,640,0.756360,238.000
max_steps_300000_run,2025-11-30T21:32:44Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,300000,640,0.999056,255.000
max_steps_350000_run,2025-11-30T21:37:15Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,350000,640,0.792337,246.000
max_steps_400000_run,2025-11-30T21:41:39Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,400000,640,0.571906,251.000
max_steps_450000_run,2025-11-30T21:46:05Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,450000,640,0.697484,219.000
max_steps_500000_run,2025-11-30T21:49:58Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,500000,640,0.691145,249.000
max_steps_550000_run,2025-11-30T21:54:22Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.877250,251.000
hidden_units_64_run,2025-11-30T21:58:48Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.809733,258.000
hidden_units_128_run,2025-11-30T22:03:23Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.800000,247.000
hidden_units_192_run,2025-11-30T22:07:47Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.411649,266.000
hidden_units_256_run,2025-11-30T22:12:30Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.941879,143.000
hidden_units_320_run,2025-11-30T22:15:06Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,1.116943,191.000
hidden_units_384_run,2025-11-30T22:18:29Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.669823,195.000
hidden_units_448_run,2025-11-30T22:21:57Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,1.167044,239.000
hidden_units_512_run,2025-11-30T22:26:11Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.367278,243.000
hidden_units_576_run,2025-11-30T22:30:33Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.727489,232.000
hidden_units_640_run,2025-11-30T22:34:37Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.699101,203.000
num_layers_1_run,2025-11-30T22:38:18Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.740570,251.000
num_layers_2_run,2025-11-30T22:42:45Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.439338,245.000
num_layers_3_run,2025-11-30T22:47:02Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,32,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.740294,220.000
batch_size_16_run0,2025-11-30T22:51:04Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.955910,311.000
batch_size_16_run1,2025-11-30T22:56:27Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.829315,154.000
batch_size_16_run2,2025-11-30T22:59:07Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.805238,126.000
batch_size_16_run3,2025-11-30T23:01:19Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.586436,129.000
