run_id,timestamp,CPU Model,CPU Cores,CPU Frequency,Total RAM,GPU Model,Operating System,DRL Algorithm Used,batch_size,buffer_size,learning_rate,beta,epsilon,lambda,num_epoch,normalize,hidden_units,num_layers,gamma,max_steps,time_horizon,3DBall.Environment.CumulativeReward.mean,Time Elapsed/s
cpu_batch_size_96_run0,2025-12-01T15:12:47Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.654737,383.000
cpu_batch_size_96_run1,2025-12-01T15:19:28Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.567750,421.000
cpu_batch_size_96_run2,2025-12-01T15:26:44Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.668347,386.000
cpu_batch_size_96_run3,2025-12-01T15:34:18Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.603663,429.000
cpu_batch_size_96_run4,2025-12-01T15:41:52Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,2.676038,302.000
cpu_batch_size_112_run0,2025-12-01T15:47:10Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.536386,462.000
cpu_batch_size_112_run1,2025-12-01T15:55:13Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.509179,394.000
cpu_batch_size_112_run2,2025-12-01T16:02:04Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.591371,254.000
cpu_batch_size_112_run3,2025-12-01T16:06:25Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.791115,285.000
cpu_batch_size_112_run4,2025-12-01T16:11:18Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,1.156321,230.000
cpu_batch_size_128_run0,2025-12-01T16:15:16Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.697484,289.000
cpu_batch_size_128_run1,2025-12-01T16:20:15Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,1.079085,262.000
cpu_batch_size_128_run2,2025-12-01T16:24:44Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.738822,259.000
cpu_batch_size_128_run3,2025-12-01T16:29:13Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.782032,246.000
cpu_batch_size_128_run4,2025-12-01T16:33:26Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,1.175740,121.000
cpu_batch_size_16_run0,2026-01-07T12:10:07Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.476753,105.000
cpu_batch_size_16_run1,2026-01-07T12:11:57Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,1.080807,102.000
cpu_batch_size_16_run2,2026-01-07T12:13:44Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.574791,98.000
cpu_batch_size_16_run3,2026-01-07T12:15:28Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.629819,95.000
cpu_batch_size_16_run4,2026-01-07T12:17:09Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,1.528646,93.000
cpu_batch_size_16_run5,2026-01-07T12:18:47Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.840640,99.000
cpu_batch_size_16_run6,2026-01-07T12:20:34Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.664286,102.000
cpu_batch_size_16_run7,2026-01-07T12:22:21Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.885501,96.000
cpu_batch_size_16_run8,2026-01-07T12:24:03Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.674800,98.000
cpu_batch_size_16_run9,2026-01-07T12:25:46Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.864208,99.000
cpu_batch_size_16_run10,2026-01-07T12:27:30Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.859843,99.000
cpu_batch_size_16_run11,2026-01-07T12:29:14Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.376254,100.000
cpu_batch_size_16_run12,2026-01-07T12:30:59Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.505217,100.000
cpu_batch_size_16_run13,2026-01-07T12:32:44Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.823965,98.000
cpu_batch_size_16_run14,2026-01-07T12:34:28Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.808596,99.000
cpu_batch_size_16_run15,2026-01-07T12:36:12Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.689097,100.000
cpu_batch_size_16_run16,2026-01-07T12:37:58Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.561047,97.000
cpu_batch_size_16_run17,2026-01-07T12:39:40Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.451668,98.000
cpu_batch_size_16_run18,2026-01-07T12:41:24Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.815724,96.000
cpu_batch_size_16_run19,2026-01-07T12:43:06Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.760558,96.000
cpu_batch_size_16_run20,2026-01-07T12:44:48Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.791667,96.000
cpu_batch_size_16_run21,2026-01-07T12:46:30Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.777205,96.000
cpu_batch_size_16_run22,2026-01-07T12:48:11Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.823773,97.000
cpu_batch_size_16_run23,2026-01-07T12:49:54Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.665989,98.000
cpu_batch_size_16_run24,2026-01-07T12:51:37Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.700270,97.000
cpu_batch_size_16_run25,2026-01-07T12:53:19Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.457087,97.000
cpu_batch_size_16_run26,2026-01-07T12:55:02Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.362646,97.000
cpu_batch_size_16_run27,2026-01-07T12:56:44Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.680605,97.000
cpu_batch_size_16_run28,2026-01-07T12:58:27Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.754082,96.000
cpu_batch_size_16_run29,2026-01-07T13:00:08Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.611130,97.000
cpu_batch_size_16_run30,2026-01-07T13:01:50Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,1.008228,96.000
cpu_batch_size_16_run31,2026-01-07T13:03:31Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,1.046129,97.000
cpu_batch_size_16_run32,2026-01-07T13:05:13Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.971325,95.000
cpu_batch_size_16_run33,2026-01-07T13:06:54Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.694529,96.000
cpu_batch_size_16_run34,2026-01-07T13:08:36Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.606485,96.000
cpu_batch_size_16_run35,2026-01-07T13:10:17Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.824735,96.000
cpu_batch_size_16_run36,2026-01-07T13:11:59Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.531296,97.000
cpu_batch_size_16_run37,2026-01-07T13:13:41Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,1.108168,96.000
cpu_batch_size_16_run38,2026-01-07T13:15:22Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.912274,96.000
cpu_batch_size_16_run39,2026-01-07T13:17:04Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.821998,96.000
cpu_batch_size_16_run40,2026-01-07T13:18:45Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.704058,97.000
cpu_batch_size_16_run41,2026-01-07T13:20:27Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.589443,97.000
cpu_batch_size_16_run42,2026-01-07T13:22:09Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.587605,97.000
cpu_batch_size_16_run43,2026-01-07T13:23:51Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,1.068364,96.000
cpu_batch_size_16_run44,2026-01-07T13:25:33Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,1.010443,96.000
cpu_batch_size_16_run45,2026-01-07T13:27:15Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.715336,101.000
cpu_batch_size_16_run46,2026-01-07T13:29:01Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.693005,96.000
cpu_batch_size_16_run47,2026-01-07T13:30:43Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.464867,97.000
cpu_batch_size_16_run48,2026-01-07T13:32:25Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.397828,101.000
cpu_batch_size_16_run49,2026-01-07T13:34:12Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.530995,97.000
cpu_batch_size_16_run50,2026-01-07T13:35:54Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.809542,97.000
cpu_batch_size_16_run51,2026-01-07T13:37:37Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,1.409296,97.000
cpu_batch_size_16_run52,2026-01-07T13:39:19Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.422434,99.000
cpu_batch_size_16_run53,2026-01-07T13:41:03Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.779135,103.000
cpu_batch_size_16_run54,2026-01-07T13:42:52Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.573222,98.000
cpu_batch_size_16_run55,2026-01-07T13:44:35Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,1.022081,97.000
cpu_batch_size_16_run56,2026-01-07T13:46:18Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.900400,98.000
cpu_batch_size_16_run57,2026-01-07T13:48:01Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.715154,98.000
cpu_batch_size_16_run58,2026-01-07T13:49:45Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,0.565529,102.000
cpu_batch_size_16_run59,2026-01-07T13:51:33Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,1.311701,95.000
cpu_batch_size_16_run60,2026-01-07T13:53:13Z,"Intel64 Family 6 Model 170 Stepping 4, GenuineIntel",16,1400.00 MHz,31.70 GB,NVIDIA GeForce RTX 4060 Laptop GPU,Windows 10,PPO,16,20000,0.00045000000000000004,0.0009000000000000001,0.9,0.82,10,True,128,1,0.95,550000,640,,10.000
